domain,org_type,org_name,source,source_ref,is_active,notes
pilkrog.se,enskild_huvudman,PILKROGS FRISKOLA EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696101893,true,
piltradsskolan.se,enskild_huvudman,STIFTELSEN KÄLLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8780019090,true,
pontosgrundskola.se,enskild_huvudman,PONTOS Grundskola väst AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568337363,true,
popsacademy.se,enskild_huvudman,Pops Academy AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569583197,true,
primusskolan.se,enskild_huvudman,PRIMUS UTBILDNING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024910435,false,
procivitas.se,enskild_huvudman,ProCivitas Privata Gymnasium AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566157102,true,
proffsgymnasiet.se,enskild_huvudman,Proffsgymnasiet Örebro AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564869161,true,
prosperitas.se,enskild_huvudman,Sista versen 72363 AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567531016,false,
psykologigymnasiet.se,enskild_huvudman,Psykologigymnasiet Sverige AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567295885,true,
ragnhild.com,enskild_huvudman,S:TA RAGNHILDGYMNASIET AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564065687,true,
ralsen.se,enskild_huvudman,RÄLSEN AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564524220,true,
ramlosafriskola.se,enskild_huvudman,RAMLÖSA FRISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564629722,true,
ravemalafriskola.se,enskild_huvudman,Rävemåla Friskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590434766,true,
redmarvel.se,enskild_huvudman,Redmarvel AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567322168,false,
refis.se,enskild_huvudman,REFIS Rör- och Elentreprenörernas friskola i Stockholm AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566285994,true,
restaurangskolan.se,enskild_huvudman,Internationella hotell- och restaurangskolan IHR AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569828451,true,
rickarumsskola.se,enskild_huvudman,RICKARUMS SKOLFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024612114,true,
ridgymnasiet.nu,enskild_huvudman,HUMEQ EDUCATION AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565974671,true,
ridgymnasium.nu,enskild_huvudman,Sveriges Ridgymnasium AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566814504,true,
risalah.se,enskild_huvudman,SKANDINAVISKA STIFTELSEN FÖR UTBILDNING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8750037080,false,
rockgymnasiet.se,enskild_huvudman,Sista versen 73862 AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565466371,false,
rodret.nu,enskild_huvudman,Rodret Förskola & Skola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696014534,true,
romosseskolan.com,enskild_huvudman,FÖRENINGEN FRAMSTEGSSKOLAN I GÖTEBORG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8551021952,false,
rudolfsteinerskolan.se,enskild_huvudman,STIFTELSEN RUDOLF STEINERSKOLAN I NORRKÖPING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8250013037,true,
runstycket.se,enskild_huvudman,RUNSTYCKETS FÖRSKOLA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564518081,true,
rydbofriskola.se,enskild_huvudman,RYDBO FRISKOLA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565934055,true,
rymdgymnasiet.se,enskild_huvudman,MALMENS FRISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565528022,true,"original_url=www.malmensfriskola.se, www.rymdgymnasiet.se"
ryskaskolan.se,enskild_huvudman,Azbuka Lyceum AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568515372,true,
rytmus.se,enskild_huvudman,Rytmus AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564648979,true,
sabyholm.nu,enskild_huvudman,LANDSKRONA MONTESSORIFÖRENING EK.FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696002794,true,
salbohedskolan.se,enskild_huvudman,AB SALBOHEDS GYMNASIESÄRSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566067418,true,
sallybauer.se,enskild_huvudman,SALLY BAUER FÖRSKOLA/SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024420393,true,
saltaby.se,enskild_huvudman,FÖRENINGEN SALTÅ BY,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/9156002389,true,
samskolan.se,enskild_huvudman,STIFTELSEN GÖTEBORGS HÖGRE SAMSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8572059197,true,
sanktthomasskola.se,enskild_huvudman,STIFTELSEN S:T THOMAS SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8450030435,true,
saromontessori.se,enskild_huvudman,FÖRENINGEN MONTESSORISKOLAN DAGGDROPPEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8494004693,true,
savsjokristnaskola.se,enskild_huvudman,STIFTELSEN GUDS KRAFT,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8275007857,true,
scandinaviancollege.se,enskild_huvudman,Termino C 4909 AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590953278,false,
scout.se,enskild_huvudman,AUSÅS SCOUTKÅR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8394003647,true,original_url=https://ausas.scout.se/
sdmf.se,enskild_huvudman,Saltsjö-Duvnäs Montessoriförskola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696007835,true,
segerstanyaskola.se,enskild_huvudman,Segersta Nya skola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696256838,false,
segrandeliv.se,enskild_huvudman,SEGRANDE LIV  GRUNDSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8430017593,false,
selmaskolan.se,enskild_huvudman,Barrander & Kurberg Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568190747,false,
sfg.nu,enskild_huvudman,Sidsjö Fristående Grundskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567314595,true,
signebynsfriskola.se,enskild_huvudman,Signebyns friskola ek. för.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164512696,true,
sigridrudebecks.se,enskild_huvudman,AKTIEBOLAGET SIGRID RUDEBECKS SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5563571248,true,
siks.se,enskild_huvudman,Interkulturell Utbildning i Stockholm AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565929360,false,
silvertarnan.se,enskild_huvudman,FÖRÄLDRAKOOPERATIVET SILVERTÄRNAN EK FÖR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696000145,true,
sjomansskolan.se,enskild_huvudman,SJÖMANSSKOLAN STOCKHOLM AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565662409,true,
sjostjarneskolan.se,enskild_huvudman,"FÖRÄLDRAKOOPERATIVET RESÖ, EKONOMISK FÖRENING",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164448933,false,
skabersjoskolan.se,enskild_huvudman,SKABERSJÖBYGDENS SKOLA EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696021513,true,
skalbyskolan.se,enskild_huvudman,CK Utbildning AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569081150,true,
skanska.se,enskild_huvudman,Skanskaskolan i Växjö AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567435994,true,
skanskasmastadenskulturskola.se,enskild_huvudman,Skånska Småstadens Kulturskolas Ekonomiska förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696122592,false,
skapaskolan.se,enskild_huvudman,The Learning Lab i Stockholm AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568097405,true,
skarstafriskola.net,enskild_huvudman,Skärsta Friskola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696144539,true,
skattkammaron.se,enskild_huvudman,I UR OCH SKUR SKOLAN SKATTKAMMARÖN EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696108104,true,
skattungefriskola.se,enskild_huvudman,Skattunge Friskola ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696208698,true,
skf.com,enskild_huvudman,SKF SVERIGE AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5562408301,true,
skogsdungen.se,enskild_huvudman,FÖRÄLDRAKOOPERATIVET SKOGSDUNGEN EK FÖR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164546207,true,
skolanbergius.se,enskild_huvudman,Sigtuna Friskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567482707,true,
skolanlar.nu,enskild_huvudman,LÄR I VÄRMDÖ AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565934279,true,
skolgrunden.se,enskild_huvudman,SKOLGRUNDEN AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565588166,true,
skolkvalitet.se,enskild_huvudman,Segersta skola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5592527765,true,
skurupsfolkhogskola.se,enskild_huvudman,SKURUPS FOLKHÖGSKOLEFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8480001588,true,
skvadern.nu,enskild_huvudman,NORRLIDENS KUNSKAPSCENTRUM AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566178215,true,
slottshojdens.se,enskild_huvudman,AKTIEBOLAGET SLOTTSHÖJDENS FÖRSKOLOR,official_org_site,https://slottshojdens.se/,true,confirmed_from_skolverket_missing_url_queue
smaragden.info,enskild_huvudman,MIBA Learning and Education AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566991393,true,
socialamissionen.se,enskild_huvudman,SOCIALA MISSIONEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020031178,true,
soderbyfriskola.se,enskild_huvudman,SÖDERBY FRISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696016117,true,
soderkopingswaldorfskola.com,enskild_huvudman,STIFTELSEN SÖDERKÖPINGS WALDORFSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8250017939,true,
sodertaljefriskola.se,enskild_huvudman,SÖDERTÄLJE FRISKOLA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565570149,true,
sodertornsgymnasium.se,enskild_huvudman,STEG för framtiden Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567538383,true,
sodervikskolan.se,enskild_huvudman,Södervikskolan AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567220347,true,
sodraskolan.se,enskild_huvudman,Södra skolan i Kalmar AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566966031,true,
sofiaangen.se,enskild_huvudman,Sofiaängen AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565980942,true,
sofiaskolan.se,enskild_huvudman,Sofiaskolan Gävle AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568478126,true,
solangskolan.se,enskild_huvudman,KRISTNA SKOLFÖRENINGEN I ÖRKELLJUNGA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8376003672,true,
solbackensmontessori.se,enskild_huvudman,La Mucca Montessori AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567028799,false,
solbergaby.se,enskild_huvudman,FÖRENINGEN SOLBERGA BY,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8156000823,true,
solfriskola.se,enskild_huvudman,Selja-Långlets friskola ekonomiska förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696212625,true,
solvikskolan.se,enskild_huvudman,STÖDFÖRENINGEN FÖR SOLVIKSKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8156005145,true,
sophiaskolan.se,enskild_huvudman,"STIFT SOPHIASKOLAN, ÖSTERLENS WALDORFSKOLA",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8388005517,true,
sorangsskola.se,enskild_huvudman,Sörängs skola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568793417,true,
sparreholmsskola.se,enskild_huvudman,Sparreholms Utbildning AB (svb),skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569568180,true,
spiraskolan.se,enskild_huvudman,Spirande lärande i Täby AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565917993,true,
sprakskolanvasby.se,enskild_huvudman,STIFTELSEN SPRÅKSKOLAN I UPPLANDS VÄSBY,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8160005966,true,
språkskolan.com,enskild_huvudman,SPRÅKSKOLAN I UMEÅ EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696004535,true,
sshl.se,enskild_huvudman,SIGTUNA SKOLSTIFTELSE,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8148002879,true,
stadenpaberget.se,enskild_huvudman,LETEBOSKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8650008728,false,
staffanstorpsmontessori.se,enskild_huvudman,STAFFANSTORPS MONTESSORIFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8450008647,true,
stalletsskola.se,enskild_huvudman,"AB Nyfiket lärande, Sollentuna",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567590251,true,
stathogaskolan.se,enskild_huvudman,FRIDASTIFTELSEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8250031278,false,
steameducation.se,enskild_huvudman,English Education AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5591668248,true,
stefanskolan.se,enskild_huvudman,FÖRENINGEN STEFANSKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020094994,true,
stegehus.se,enskild_huvudman,STIFTELSEN STEGET,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8250007922,true,
steinerskolan.se,enskild_huvudman,STIFTELSEN RUDOLF STEINERSKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8572019142,true,
stellatus.com,enskild_huvudman,Friskolan Stellatus Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696041107,true,
stenbackeskolan.se,enskild_huvudman,STIFTELSEN UDDEVALLA KRISTNA SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8585011904,true,
stenungsundsmontessori.se,enskild_huvudman,STENUNGSUNDS MONTESSORI EKONOMISKA FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696038103,true,
sterikskatolskaskola.se,enskild_huvudman,STIFTELSEN S:T ERIKS KATOLSKA SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8572015595,true,
stiftagape.se,enskild_huvudman,STIFTELSEN AGAPE NORRKÖPING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8190009996,true,
stiftelsenvindrosen.se,enskild_huvudman,STIFTELSEN VINDROSEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8480010621,false,
stigensfriskola.se,enskild_huvudman,Stigens Friskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568559917,true,
stillerska.se,enskild_huvudman,Stillerska AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567777270,false,
stims.se,enskild_huvudman,International Montessori School Sweden AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567640205,true,
stockholmsmontessoriskola.se,enskild_huvudman,STOCKHOLMS MONTESSORISKOLA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564609666,false,
strandskolan.org,enskild_huvudman,"STRANDSKOLAN, MONTESSORIFÖRENINGEN I KUNGÄLV",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8533007004,true,
strandskolan.se,enskild_huvudman,VILHELMINA FRIA FÖRSAMLING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8961005140,true,
strangnasmontessoriskola.se,enskild_huvudman,Strängnäs Montessoriskola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696027619,true,
strommanaturbruk.se,enskild_huvudman,Strömma Naturbrukscentrum AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590488465,true,
stromsbergsfriskola.se,enskild_huvudman,Friskolan i Strömsberg AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568823859,true,
stromsholm.com,enskild_huvudman,Ridskolan Strömsholm RS AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566940408,true,
studema.se,enskild_huvudman,FÖRENINGEN AKTIVA STUDIER /FAS/,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020096403,true,
suh.se,enskild_huvudman,SUH INNOVATION AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566334537,false,
svalnas.se,enskild_huvudman,"Svalnäs, ekonomisk förening",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696236806,true,
svalovsmontessori.se,enskild_huvudman,Svalövs Montessori Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696009328,true,
sveaeducation.se,enskild_huvudman,Svea Education AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5591198220,true,
sveaskolan.nu,enskild_huvudman,Sveaskolan AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567282859,true,
sveastockholm.se,enskild_huvudman,C A R L skolan AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590933338,false,
sverigefinskaskolan.com,enskild_huvudman,SVERIGEFINSKA SKOLAN I BOTKYRKA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565721247,true,
sverigefinskaskolan.eu,enskild_huvudman,Sverigefinska skolan i Stockholm AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564823937,true,
sverigefinskaskolan.org,enskild_huvudman,FÖRENINGEN SVERIGEFINSKA SKOLAN I GÖTEBORG EK F,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164449725,false,
sverigefinskaskolanikista.se,enskild_huvudman,STIFTELSEN SVERIGEFINSKA SKOLAN I JÄRVA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024007380,true,
svettparlan.se,enskild_huvudman,FRISKOLAN SVETTPÄRLAN AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565570446,true,
syab.se,enskild_huvudman,SYAB Transportgymnasium AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567290035,true,
tabyenskilda.se,enskild_huvudman,TÄBY ENSKILDA GYMNASIUM AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565680112,true,
tallbacken.se,enskild_huvudman,Freinetskolan Tallbacken AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566403407,true,
tankeborgen.se,enskild_huvudman,SVARTLÅ-SANDTRÄSK EKONOMISKA FÖRENINGEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696081434,true,
tantgron.nu,enskild_huvudman,TANT GRÖN AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564127099,true,
tantoschool.org,enskild_huvudman,THE TANTO SCHOOL AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566018205,true,
taulearning.se,enskild_huvudman,TAU Learning Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566866082,false,
theenglishschool.se,enskild_huvudman,STIFTELSEN ENGLISH SCHOOL IN GOTHENBURG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8551009148,true,
thorenframtid.se,enskild_huvudman,Vargen i Kiruna AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568215999,false,original_url=grundskola.thorenframtid.se
thorengruppen.se,enskild_huvudman,FRISKOLAN VIVAMUS AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566063912,false,
tibble.nu,enskild_huvudman,Tibble Campus Täby AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566978556,true,
tillberga.com,enskild_huvudman,TILLBERGA GRANNSKAPSSERVICE EK FÖ,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164547536,true,
tjornsmontessor.se,enskild_huvudman,Tjörns Montessoriskola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696317606,true,
tmsv.se,enskild_huvudman,TYRESÖ MONTESSORISKOLA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566668413,false,
tobiasgarden.se,enskild_huvudman,STIFTELSEN TOBIASGÅRDEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8533006899,true,
tofthaga.se,enskild_huvudman,Tofthaga förskola och skola ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164035912,true,
tolvmans.se,enskild_huvudman,TOLVMANSSKOLANS EKONOMISKA FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696098875,true,
toravega.se,enskild_huvudman,TORA VEGA FOLKHÖGSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8460001822,true,
tornadoskolan.se,enskild_huvudman,ESF Skarpnäck AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567620223,true,
transtrandsfriskola.se,enskild_huvudman,Transtrands Friskola ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696168751,false,
trautbildningar.se,enskild_huvudman,Träutbildningar i Hälsingland AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567796718,true,
trilobiten.nu,enskild_huvudman,TROLLHÄTTANS MONTESSORISKOLA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564696564,true,
trollungarna.nu,enskild_huvudman,Trolleholms Trollungar AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567829246,true,
trydefriskola.se,enskild_huvudman,TRYDE FRISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696096887,true,
tryserumsfriskola.com,enskild_huvudman,TRYSERUMS FRISKOLA AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564809712,true,
tsgymnasiet.se,enskild_huvudman,Ludus AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568879018,true,
tvetafriskola.se,enskild_huvudman,Tveta friskola ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696331367,true,
tyskaskolan.se,enskild_huvudman,TYSKA SKOLFÖRENINGEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020056530,true,
tysslingefriskola.se,enskild_huvudman,"Föräldrakooperativet TYSSLINGE SKOLA, Ekonomisk förening",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164532132,true,
ucsweden.org,enskild_huvudman,Vita Briggen Karlskrona AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568933559,false,
ugglan.net,enskild_huvudman,VÄSTERHANINGE MONTESSORISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696018816,true,
ummaforskolor.se,enskild_huvudman,Kardemumma Utbildning AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566996533,true,
ungart.se,enskild_huvudman,UNGART AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566379623,true,
uppsalaenskildaskola.com,enskild_huvudman,STIFTELSEN LITEN LÄR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8176052770,true,
uppsalamontessori.se,enskild_huvudman,UPPSALA MONTESSORISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565527354,true,
uppsalamusikklasser.se,enskild_huvudman,STIFTELSEN UPPSALA MUSIKKLASSER,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8176054917,true,
